minute,HR(bpm),grade
0,144.44216666666668,77.0%
1,142.291,
2,106.13833333333334,
3,110.86666666666666,
4,97.5785,
5,111.09733333333334,
6,122.12233333333332,
7,123.27416666666666,
8,122.90233333333336,
9,117.068,
10,110.34916666666666,
11,111.004,
12,108.59283333333332,
13,127.35733333333332,
14,96.003,
15,95.02483333333332,
16,82.90883333333333,
17,80.4535,
18,80.78299999999999,
19,72.1335,
20,81.0145,
21,92.551,
22,89.40666666666667,
23,115.62633333333332,
24,88.44583333333334,
25,81.92666666666668,
26,78.387,
27,74.41333333333334,
28,77.259,
29,77.02716666666667,
30,80.92366666666666,
31,88.012,
32,103.7175,
33,95.51633333333334,
34,88.6985,
35,95.03916666666667,
36,107.34283333333332,
37,94.79,
38,77.86516666666667,
39,81.59866666666667,
40,93.25883333333331,
41,95.16383333333332,
42,90.6395,
43,81.77483333333333,
44,82.95233333333334,
45,82.26233333333333,
46,73.32733333333334,
47,80.13833333333334,
48,104.94416666666666,
49,92.84066666666666,
50,96.96183333333332,
51,79.89349999999999,
52,68.59200000000001,
53,66.9275,
54,83.59016666666666,
55,80.80466666666666,
56,76.11033333333333,
57,75.92316666666667,
58,77.89366666666666,
59,71.253,
60,65.66483333333333,
61,64.53116666666666,
62,68.6325,
63,60.45166666666667,
64,63.26383333333333,
65,64.22066666666667,
66,80.56716666666667,
67,86.90966666666667,
68,86.94916666666667,
69,78.48316666666666,
70,89.9605,
71,75.16883333333334,
72,80.02533333333334,
73,99.26333333333334,
74,90.7405,
75,83.18633333333334,
76,76.17116666666668,
77,70.05266666666667,
78,69.27066666666666,
79,97.2915,
80,92.40616666666666,
81,83.23033333333333,
82,68.29133333333334,
83,79.35566666666666,
84,83.07716666666667,
85,80.45833333333333,
86,88.44333333333334,
87,90.09266666666667,
88,80.40466666666666,
89,72.19983333333333,
90,82.05416666666666,
91,69.36733333333333,
92,80.62966666666667,
93,77.3895,
94,78.84483333333333,
95,77.05583333333334,
96,70.88433333333334,
97,75.37116666666667,
98,73.86999999999999,
99,74.44366666666666,
100,84.03716666666666,
101,83.97466666666666,
102,78.98133333333334,
103,72.33650000000002,
104,79.0155,
105,73.8745,
106,69.41783333333333,
107,71.05866666666667,
108,94.37416666666668,
109,96.17166666666668,
110,85.53416666666666,
111,70.05933333333334,
112,73.386,
113,72.70316666666666,
114,86.50216666666667,
115,82.3335,
116,71.97466666666666,
117,70.80233333333334,
118,72.3145,
119,59.091833333333334,
120,65.66566666666667,
121,83.27566666666667,
122,89.91916666666665,
123,72.15433333333334,
124,73.3445,
125,81.24600000000001,
126,67.95649999999999,
127,69.89716666666666,
128,70.19483333333332,
129,69.40266666666666,
130,99.055,
131,105.056,
132,102.49433333333332,
133,88.55449999999999,
134,86.39533333333334,
135,97.1845,
136,85.60383333333334,
137,77.64416666666666,
138,87.709,
139,89.95366666666668,
140,66.01116666666667,
141,72.84766666666665,
142,80.58733333333333,
143,78.60549999999999,
144,79.0,
145,79.0,
146,79.0,
147,79.0,
148,79.0,
149,79.0,
