minute,HR(bpm),grade
0,131.16533333333334,91.0%
1,131.7905,
2,113.61883333333334,
3,82.89683333333333,
4,99.1195,
5,121.25666666666666,
6,105.82216666666666,
7,90.94716666666666,
8,109.97783333333334,
9,131.39600000000002,
10,108.97366666666667,
11,109.3945,
12,121.23433333333334,
13,122.66666666666669,
14,111.06033333333332,
15,125.7575,
16,118.059,
17,112.68033333333332,
18,96.37366666666668,
19,101.81583333333332,
20,118.7905,
21,114.82983333333333,
22,94.56316666666666,
23,87.21233333333333,
24,85.35733333333333,
25,90.51516666666666,
26,79.85383333333333,
27,78.59266666666667,
28,82.04383333333334,
29,79.07300000000001,
30,83.28533333333333,
31,83.47366666666667,
32,72.65216666666667,
33,67.34,
34,108.68583333333332,
35,124.41166666666666,
36,120.07316666666668,
37,118.441,
38,122.42766666666668,
39,109.2225,
40,87.92283333333333,
41,94.87116666666668,
42,92.25033333333334,
43,109.0355,
44,102.12316666666668,
45,75.12616666666666,
46,84.52683333333333,
47,107.371,
48,113.83683333333332,
49,109.77233333333334,
50,104.623,
51,91.281,
52,98.79066666666668,
53,97.521,
54,86.79116666666667,
55,80.67133333333332,
56,73.24816666666668,
57,82.68483333333333,
58,91.28016666666667,
59,73.58416666666668,
60,89.48049999999999,
61,98.22366666666667,
62,96.9245,
63,107.9855,
64,99.26066666666668,
65,88.66799999999999,
66,100.34116666666668,
67,105.14833333333333,
68,107.38966666666668,
69,106.70833333333331,
70,98.43783333333334,
71,95.251,
72,100.13133333333332,
73,106.975,
74,105.5635,
75,90.148,
76,75.08866666666667,
77,73.722,
78,83.52533333333332,
79,99.29783333333332,
80,106.4485,
81,95.06533333333331,
82,90.22883333333334,
83,103.17483333333332,
84,106.31483333333334,
85,120.82516666666668,
86,104.945,
87,103.75333333333332,
88,101.664,
89,107.40733333333333,
90,95.42583333333332,
91,88.48983333333334,
92,108.93083333333334,
93,105.62316666666668,
94,99.97033333333334,
95,103.75916666666669,
96,86.52399999999999,
97,85.6315,
98,105.0005,
99,114.62616666666666,
100,105.95,
101,93.04133333333333,
102,84.29016666666666,
103,92.87,
104,91.79383333333334,
105,106.40883333333332,
106,106.2165,
107,103.49333333333334,
108,80.76233333333333,
109,77.58283333333334,
110,80.57116666666667,
111,73.8825,
112,83.7285,
113,107.977,
114,106.46616666666668,
115,98.10733333333332,
116,88.21499999999999,
117,89.42916666666666,
118,70.34933333333333,
119,71.89033333333333,
120,88.2985,
121,80.7945,
122,92.22616666666666,
123,75.76416666666667,
124,74.213,
125,97.045,
126,118.16033333333333,
127,108.7555,
128,90.16366666666666,
129,73.23016666666668,
130,85.1215,
131,85.70949999999999,
132,78.50166666666668,
133,70.62433333333334,
134,74.1945,
135,86.79549999999999,
136,92.19233333333334,
137,97.26483333333334,
138,83.1325,
139,97.31566666666666,
140,85.97316666666667,
141,78.74516666666666,
142,107.54916666666666,
143,106.38966666666668,
144,97.0005,
145,84.94699999999999,
146,77.46533333333333,
147,90.28666666666666,
148,94.60716666666669,
149,84.875,
150,81.21783333333333,
151,73.03733333333334,
152,74.8205,
153,77.14183333333334,
154,85.41716666666666,
155,86.46716666666666,
156,95.18333333333334,
157,90.53216666666668,
158,88.437,
159,104.2405,
160,93.74933333333334,
161,98.1325,
162,77.3135,
163,69.84766666666665,
164,77.94250000000001,
165,72.74083333333333,
166,87.15233333333335,
167,84.54783333333333,
168,83.37899999999999,
169,80.14116666666668,
170,101.769,
171,154.81033333333335,
172,96.18366666666668,
173,106.2175,
174,97.24366666666668,
175,94.071,
176,80.488,
177,78.1935,
178,104.0845,
179,105.03366666666668,
180,97.30433333333332,
181,103.936,
182,103.58183333333334,
183,103.33133333333332,
184,104.9085,
185,97.38533333333334,
186,92.50533333333333,
187,84.66533333333334,
188,88.593,
189,72.07133333333333,
190,92.34633333333332,
191,98.23183333333331,
192,92.088,
193,68.11533333333334,
194,73.05033333333334,
195,81.12616666666666,
196,99.37,
197,116.701,
198,137.55083333333332,
199,107.30216666666666,
200,82.66366666666666,
201,89.57383333333334,
202,98.51016666666666,
203,94.252,
204,88.88266666666667,
205,90.75266666666668,
206,89.71616666666667,
207,83.71283333333332,
208,84.37566666666666,
209,99.78733333333334,
210,95.80966666666669,
211,97.37633333333332,
212,96.47283333333333,
213,113.3075,
214,116.39083333333332,
215,111.21566666666666,
216,102.58133333333332,
217,84.51983333333332,
218,86.57616666666667,
219,117.93383333333333,
220,97.484,
221,92.80916666666668,
222,100.964,
223,110.4885,
224,110.79766666666666,
225,113.38333333333334,
226,115.52583333333334,
227,110.10416666666669,
228,96.41516666666666,
229,96.9555,
230,110.204,
231,125.65266666666666,
232,108.074,
233,99.71233333333332,
234,112.25283333333331,
235,146.55533333333332,
236,129.08083333333337,
237,120.92383333333332,
238,139.47516666666667,
239,134.697,
