minute,HR(bpm),grade
0,110.85733333333332,82.0%
1,156.1445,
2,140.32816666666668,
3,109.77033333333334,
4,126.97533333333334,
5,123.34916666666666,
6,116.80483333333332,
7,122.8095,
8,121.56816666666668,
9,116.69566666666668,
10,110.24183333333332,
11,111.23816666666669,
12,108.5275,
13,149.12366666666668,
14,146.2576666666667,
15,133.156,
16,135.38516666666666,
17,114.84633333333332,
18,123.7195,
19,120.6235,
20,141.749,
21,143.10600000000002,
22,142.58916666666667,
23,128.26916666666668,
24,107.91033333333333,
25,123.462,
26,113.66366666666666,
27,134.57033333333334,
28,131.25816666666665,
29,123.40683333333332,
30,127.9865,
31,119.20366666666668,
32,115.76633333333332,
33,118.86083333333332,
34,103.84333333333332,
35,77.98700000000001,
36,81.46683333333334,
37,75.73616666666666,
38,80.89533333333334,
39,79.38416666666667,
40,77.81283333333334,
41,103.62083333333334,
42,110.278,
43,101.8445,
44,107.23716666666664,
45,95.9245,
46,73.32316666666667,
47,64.86,
48,81.38466666666666,
49,84.712,
50,81.20316666666666,
51,76.43666666666667,
52,77.16499999999999,
53,95.29,
54,77.222,
55,91.4475,
56,112.39933333333332,
57,104.05783333333332,
58,118.9875,
59,107.57,
60,106.68466666666669,
61,93.21566666666666,
62,92.71083333333333,
63,116.32316666666668,
64,115.443,
65,119.87683333333332,
66,121.10783333333332,
67,110.98716666666668,
68,88.34866666666667,
69,92.19016666666668,
70,72.24683333333334,
71,74.68133333333334,
72,87.90533333333333,
73,84.69233333333334,
74,71.52199999999999,
75,97.28416666666666,
76,105.04316666666666,
77,94.70666666666666,
78,94.427,
79,95.0265,
80,112.90683333333332,
81,118.3955,
82,119.737,
83,108.04083333333332,
84,127.24116666666669,
85,117.14116666666668,
86,108.4635,
87,108.52983333333331,
88,112.01683333333334,
89,99.6385,
90,75.32816666666666,
91,95.098,
92,112.74933333333334,
93,121.611,
94,117.31216666666668,
95,108.48016666666668,
96,121.40983333333334,
97,99.608,
98,100.77183333333332,
99,106.69516666666668,
100,79.81716666666667,
101,78.02483333333333,
102,89.09333333333333,
103,107.43183333333332,
104,119.76966666666668,
105,115.96833333333332,
106,117.95083333333334,
107,120.0025,
108,119.09416666666668,
109,121.03533333333333,
110,111.77316666666668,
111,98.56383333333332,
112,102.55483333333332,
113,109.11716666666666,
114,78.4845,
115,78.98983333333334,
116,86.29183333333334,
117,115.609,
118,127.327,
119,116.07883333333332,
120,94.81316666666666,
121,83.55683333333333,
122,92.5545,
123,115.97733333333332,
124,105.60616666666668,
125,108.45133333333334,
126,116.9955,
127,111.87383333333334,
128,78.13733333333333,
129,86.51733333333333,
130,115.39433333333334,
131,112.55616666666668,
132,109.7895,
133,113.05966666666669,
134,111.897,
135,116.42133333333332,
136,105.62766666666668,
137,92.5035,
138,71.49216666666666,
139,85.38183333333333,
140,115.32983333333333,
141,110.70283333333332,
142,90.81166666666668,
143,92.3945,
144,96.17283333333332,
145,127.47616666666666,
146,123.92166666666668,
147,120.97816666666668,
148,130.09116666666668,
149,128.6525,
