minute,HR(bpm),grade
0,139.14333333333337,80.0%
1,124.56116666666668,
2,150.74783333333335,
3,155.23716666666667,
4,122.686,
5,109.31516666666668,
6,115.4345,
7,147.888,
8,136.8405,
9,129.15416666666667,
10,147.81300000000002,
11,128.30716666666666,
12,102.8675,
13,97.2575,
14,93.095,
15,129.51066666666668,
16,131.7765,
17,119.32816666666666,
18,111.1315,
19,91.744,
20,97.56516666666668,
21,78.77333333333333,
22,79.51833333333335,
23,91.39483333333332,
24,75.59566666666666,
25,68.02233333333334,
26,77.22566666666667,
27,92.48433333333334,
28,146.74783333333335,
29,128.691,
30,100.22866666666668,
31,73.382,
32,79.2445,
33,79.473,
34,85.98866666666666,
35,106.4275,
36,97.55183333333332,
37,90.86066666666667,
38,81.85266666666666,
39,85.66666666666667,
40,78.93216666666667,
41,69.17716666666666,
42,92.26616666666668,
43,81.60783333333333,
44,92.0615,
45,103.55766666666666,
46,94.1225,
47,91.57516666666668,
48,94.63433333333334,
49,89.59433333333332,
50,93.88266666666668,
51,82.48833333333333,
52,67.76616666666668,
53,71.81,
54,94.1615,
55,98.1835,
56,79.22016666666667,
57,73.95816666666666,
58,80.47033333333334,
59,88.44283333333333,
60,69.72333333333333,
61,88.36066666666667,
62,103.98666666666666,
63,97.77266666666668,
64,74.08883333333333,
65,82.00833333333334,
66,101.6305,
67,92.03183333333332,
68,100.04683333333334,
69,90.83216666666668,
70,77.47916666666667,
71,85.05966666666667,
72,85.749,
73,78.67966666666666,
74,81.37983333333334,
75,97.54766666666666,
76,132.42616666666666,
77,105.29833333333332,
78,84.39116666666668,
79,116.80566666666668,
80,131.70716666666667,
81,111.83783333333334,
82,80.57133333333333,
83,80.23833333333333,
84,69.341,
85,83.82383333333334,
86,107.62683333333332,
87,88.19583333333334,
88,80.36166666666666,
89,90.10016666666668,
90,97.1115,
91,127.587,
92,84.1625,
93,73.49383333333334,
94,95.88,
95,93.07383333333334,
96,87.4435,
97,96.53183333333332,
98,83.15766666666667,
99,81.338,
100,101.58816666666668,
101,121.80133333333332,
102,99.30266666666668,
103,91.03866666666666,
104,93.6825,
105,72.17049999999999,
106,81.03649999999999,
107,77.94966666666666,
108,83.527,
109,93.56516666666668,
110,83.30116666666666,
111,91.6425,
112,88.80566666666667,
113,109.96683333333334,
114,97.73766666666668,
115,105.07933333333334,
116,94.62466666666666,
117,84.34233333333333,
118,121.183,
119,113.44466666666668,
120,93.361,
121,95.58683333333332,
122,81.63383333333333,
123,96.86966666666667,
124,94.33233333333332,
125,133.12783333333334,
126,113.5915,
127,81.66366666666666,
128,85.62816666666666,
129,84.66000000000001,
130,84.82533333333335,
131,100.64016666666666,
132,106.99166666666666,
133,93.985,
134,82.95333333333333,
135,79.644,
136,94.377,
137,104.03016666666666,
138,138.71983333333336,
139,125.9805,
140,114.61316666666669,
141,118.227,
142,131.77883333333335,
143,130.3555,
144,124.20766666666668,
145,121.38583333333332,
146,131.686,
147,163.959,
148,168.60583333333335,
149,186.029,
