minute,HR(bpm),grade
0,145.58533333333335,85.0%
1,200.2061666666667,
2,162.431,
3,117.19083333333332,
4,87.9945,
5,92.81166666666668,
6,104.53283333333334,
7,119.55683333333332,
8,122.95766666666668,
9,119.06333333333332,
10,127.30483333333332,
11,99.90116666666668,
12,101.1065,
13,128.55266666666665,
14,150.25816666666665,
15,146.82383333333334,
16,156.81583333333336,
17,154.61483333333334,
18,145.4685,
19,137.59033333333335,
20,144.86583333333334,
21,132.86499999999998,
22,103.25983333333332,
23,126.8885,
24,144.1205,
25,142.62233333333333,
26,142.06066666666666,
27,122.14133333333332,
28,98.4475,
29,84.0445,
30,82.33716666666668,
31,105.27516666666666,
32,115.70616666666666,
33,112.892,
34,108.54316666666666,
35,92.03133333333334,
36,96.90066666666668,
37,101.68383333333333,
38,93.64233333333333,
39,103.60616666666668,
40,104.1295,
41,105.96616666666668,
42,107.88433333333334,
43,103.73466666666668,
44,101.96633333333334,
45,95.7965,
46,94.01383333333334,
47,85.15450000000001,
48,71.06383333333333,
49,89.78716666666668,
50,79.15266666666666,
51,85.15983333333334,
52,136.8795,
53,126.799,
54,105.32866666666668,
55,96.6,
56,80.76433333333333,
57,87.49516666666666,
58,100.079,
59,92.72366666666667,
60,93.34433333333332,
61,92.12466666666668,
62,87.11866666666667,
63,97.51783333333331,
64,96.23483333333334,
65,80.73033333333333,
66,81.17883333333333,
67,105.608,
68,89.79916666666666,
69,72.962,
70,97.36866666666668,
71,96.28833333333334,
72,93.08116666666666,
73,81.75866666666667,
74,68.291,
75,85.5565,
76,84.94,
77,74.7985,
78,88.09833333333333,
79,97.6875,
80,96.48033333333332,
81,94.96666666666668,
82,97.8435,
83,95.80666666666666,
84,96.56916666666666,
85,95.98616666666666,
86,98.6835,
87,99.555,
88,93.56116666666668,
89,89.04883333333333,
90,98.2735,
91,99.83416666666668,
92,103.11366666666666,
93,102.56933333333332,
94,97.21166666666666,
95,88.442,
96,89.98566666666667,
97,85.28983333333333,
98,73.82416666666667,
99,97.31016666666666,
100,99.95333333333332,
101,96.5315,
102,97.70083333333334,
103,100.39083333333332,
104,102.34383333333334,
105,94.32733333333334,
106,97.73466666666668,
107,95.62833333333332,
108,96.51133333333334,
109,95.32316666666668,
110,97.24333333333334,
111,99.16666666666669,
112,99.73133333333334,
113,99.10266666666666,
114,94.843,
115,93.5125,
116,97.84533333333334,
117,91.35983333333334,
118,93.93333333333334,
119,85.07016666666667,
120,97.76816666666669,
121,91.569,
122,88.12833333333333,
123,82.37533333333333,
124,83.49983333333333,
125,83.37216666666667,
126,96.0225,
127,93.09416666666668,
128,87.3055,
129,92.165,
130,73.18033333333332,
131,92.589,
132,86.55266666666667,
133,86.42816666666666,
134,74.80799999999999,
135,76.03433333333334,
136,87.20100000000001,
137,105.79216666666666,
138,96.487,
139,107.07166666666669,
140,86.17016666666667,
141,88.32933333333334,
142,83.97183333333334,
143,101.86116666666666,
144,125.71116666666668,
145,132.15099999999998,
146,125.802,
147,100.8445,
148,96.7245,
149,112.46983333333333,
