minute,HR(bpm),grade
0,92.44583333333334,87.5%
1,92.61966666666667,
2,97.66716666666666,
3,139.81300000000002,
4,142.46583333333334,
5,118.63616666666668,
6,126.94616666666666,
7,132.39366666666666,
8,138.06116666666668,
9,130.30066666666667,
10,103.55133333333332,
11,118.9845,
12,135.5695,
13,136.13366666666667,
14,123.29683333333334,
15,112.59183333333334,
16,123.63366666666666,
17,123.4625,
18,113.90733333333333,
19,97.804,
20,91.43733333333331,
21,103.53816666666668,
22,96.29916666666666,
23,97.12933333333334,
24,81.5715,
25,87.62316666666668,
26,91.27316666666668,
27,94.3475,
28,91.64733333333334,
29,89.84883333333333,
30,89.61,
31,94.72516666666668,
32,83.41583333333332,
33,87.1415,
34,81.66433333333333,
35,77.68683333333334,
36,79.52666666666667,
37,76.90333333333334,
38,72.56466666666667,
39,76.66333333333334,
40,74.90783333333334,
41,75.97683333333333,
42,70.14166666666667,
43,72.83233333333332,
44,77.40733333333333,
45,77.84816666666667,
46,73.895,
47,73.00083333333333,
48,67.08633333333333,
49,70.404,
50,85.114,
51,87.32,
52,77.65733333333333,
53,78.06783333333333,
54,79.9835,
55,72.2475,
56,75.80683333333333,
57,75.91866666666667,
58,70.99633333333333,
59,70.13466666666666,
60,73.10883333333332,
61,72.25183333333332,
62,73.09333333333333,
63,77.4925,
64,70.95033333333332,
65,77.20949999999999,
66,67.75966666666666,
67,59.97383333333333,
68,69.1305,
69,75.95483333333333,
70,75.66266666666667,
71,75.53983333333333,
72,80.39683333333333,
73,74.595,
74,76.76483333333334,
75,72.45049999999999,
76,70.494,
77,68.37899999999999,
78,70.68133333333334,
79,68.86016666666666,
80,70.90283333333333,
81,73.13183333333333,
82,84.66333333333334,
83,76.131,
84,69.50416666666666,
85,72.70633333333333,
86,71.00150000000001,
87,70.3195,
88,74.20816666666666,
89,78.47916666666667,
90,79.82566666666666,
91,83.76616666666668,
92,72.106,
93,68.87516666666667,
94,64.0625,
95,66.08866666666667,
96,72.64666666666668,
97,71.2375,
98,90.51083333333332,
99,80.61516666666667,
100,75.34833333333333,
101,81.00233333333334,
102,108.121,
103,84.26700000000001,
104,73.08716666666666,
105,72.27583333333334,
106,82.39166666666667,
107,74.938,
108,91.0445,
109,84.15766666666667,
110,70.20916666666668,
111,71.458,
112,76.7335,
113,77.78383333333333,
114,73.86033333333333,
115,78.95466666666667,
116,78.45366666666668,
117,91.3975,
118,78.20116666666667,
119,68.45,
120,65.78466666666667,
121,69.4965,
122,74.9625,
123,76.586,
124,78.84483333333333,
125,71.4355,
126,68.77066666666666,
127,71.48466666666667,
128,70.89699999999999,
129,70.864,
130,68.70966666666666,
131,70.00233333333334,
132,78.54233333333333,
133,90.40466666666666,
134,76.99266666666668,
135,71.25333333333333,
136,72.6255,
137,67.62416666666667,
138,67.04516666666667,
139,74.84033333333333,
140,68.67816666666666,
141,71.09733333333334,
142,68.06283333333333,
143,69.09933333333333,
144,73.53850000000001,
145,78.23366666666668,
146,75.09016666666666,
147,73.73049999999999,
148,77.67866666666667,
149,82.88266666666667,
150,79.42333333333333,
151,93.044,
152,85.95583333333335,
153,81.34266666666667,
154,71.50183333333332,
155,86.99050000000001,
156,73.48649999999999,
157,68.945,
158,67.62349999999999,
159,68.284,
160,67.06750000000001,
161,73.13016666666667,
162,79.58216666666667,
163,71.33083333333335,
164,79.52316666666667,
165,71.11466666666666,
166,68.8695,
167,72.74733333333333,
168,66.89216666666667,
169,71.41149999999999,
170,77.8625,
171,71.92633333333333,
172,73.35983333333334,
173,77.06483333333334,
174,78.45233333333334,
175,68.9095,
176,66.47283333333333,
177,63.87583333333334,
178,68.68733333333333,
179,67.60483333333333,
180,60.41716666666667,
181,76.386,
182,67.91633333333333,
183,73.15966666666667,
184,69.82816666666666,
185,72.91900000000001,
186,75.37616666666666,
187,72.83566666666667,
188,70.06933333333333,
189,74.52516666666666,
190,75.74433333333333,
191,91.87233333333332,
192,85.92466666666665,
193,77.42633333333333,
194,72.8115,
195,75.90683333333332,
196,67.97816666666667,
197,75.82116666666666,
198,68.8815,
199,64.1425,
200,61.958,
201,63.767833333333336,
202,78.1605,
203,96.8965,
204,109.75666666666666,
205,130.6935,
206,95.90366666666668,
207,79.86616666666667,
208,77.7655,
209,95.087,
210,94.00633333333332,
211,80.58449999999999,
212,89.55233333333334,
213,91.0275,
214,95.63533333333334,
215,96.81766666666668,
216,106.08866666666668,
217,109.46266666666666,
218,114.21166666666666,
219,86.69216666666667,
220,80.41716666666666,
221,89.72399999999999,
222,94.35833333333332,
223,99.18,
224,93.193,
225,94.31183333333334,
226,93.3035,
227,107.11216666666664,
228,97.94366666666666,
229,100.147,
230,115.71266666666666,
231,113.3775,
232,112.79866666666666,
233,110.15216666666667,
234,112.45283333333332,
235,110.71033333333334,
236,126.7065,
237,117.35733333333332,
238,126.99433333333332,
239,126.41333333333334,
