minute,HR(bpm),grade
0,106.08333333333331,77.0%
1,106.57566666666666,
2,101.166,
3,104.9965,
4,109.07083333333334,
5,113.706,
6,103.24316666666668,
7,106.25516666666668,
8,113.3025,
9,125.9015,
10,110.5395,
11,88.336,
12,77.0395,
13,77.80166666666668,
14,74.98966666666666,
15,78.39666666666668,
16,80.1755,
17,80.759,
18,87.30799999999999,
19,85.196,
20,111.22233333333334,
21,103.33983333333336,
22,91.07033333333334,
23,72.43533333333333,
24,79.41566666666667,
25,77.42233333333334,
26,84.29183333333334,
27,77.5735,
28,78.45416666666667,
29,107.63366666666668,
30,91.12816666666666,
31,79.67216666666667,
32,79.7125,
33,74.26116666666667,
34,78.96333333333334,
35,98.20366666666668,
36,100.974,
37,82.46333333333334,
38,87.13983333333334,
39,72.76333333333334,
40,89.80300000000001,
41,95.15816666666666,
42,75.78649999999999,
43,73.47066666666666,
44,80.21516666666666,
45,81.18066666666667,
46,79.95516666666667,
47,102.677,
48,94.7465,
49,102.22433333333332,
50,105.68866666666666,
51,104.25833333333334,
52,109.834,
53,86.78283333333334,
54,67.59683333333334,
55,77.2355,
56,85.92233333333334,
57,95.459,
58,81.2125,
59,76.9185,
60,79.86433333333333,
61,77.2735,
62,98.0245,
63,131.07216666666667,
64,122.05333333333331,
65,99.38933333333333,
66,87.28166666666667,
67,76.72266666666665,
68,79.76533333333333,
69,72.312,
70,70.44033333333333,
71,64.61999999999999,
72,68.46916666666667,
73,88.7265,
74,95.54183333333334,
75,107.99666666666668,
76,97.89966666666666,
77,96.26133333333334,
78,97.84266666666667,
79,91.737,
80,77.06816666666667,
81,93.65466666666666,
82,96.44416666666666,
83,81.32066666666667,
84,90.9895,
85,102.083,
86,108.03166666666668,
87,89.86283333333333,
88,80.14616666666667,
89,76.14366666666666,
90,85.0065,
91,75.44833333333332,
92,73.10083333333334,
93,83.18133333333334,
94,83.30933333333334,
95,61.504,
96,69.15249999999999,
97,82.815,
98,84.55733333333333,
99,73.46016666666667,
100,73.37616666666666,
101,87.42633333333333,
102,85.78150000000001,
103,99.92583333333332,
104,102.15516666666667,
105,88.33566666666667,
106,75.54050000000001,
107,81.70683333333334,
108,90.547,
109,109.431,
110,90.58716666666668,
111,70.02433333333333,
112,74.18983333333334,
113,78.86933333333333,
114,91.9055,
115,109.954,
116,94.2315,
117,95.54583333333332,
118,86.13183333333333,
119,74.90616666666666,
120,72.06733333333334,
121,80.55616666666667,
122,108.96716666666666,
123,97.87433333333334,
124,98.562,
125,94.55816666666666,
126,100.1905,
127,129.46683333333334,
128,106.221,
129,105.24266666666668,
130,129.64966666666666,
131,148.68133333333333,
132,133.02266666666665,
133,118.12016666666666,
134,116.83933333333331,
135,109.71583333333334,
136,118.60883333333332,
137,120.77166666666668,
138,119.58983333333336,
139,104.20933333333332,
140,119.788,
141,140.79466666666667,
142,146.942,
143,167.17933333333335,
144,178.45283333333333,
145,163.3275,
146,140.7866666666667,
147,144.19283333333334,
148,150.02700000000002,
149,142.08633333333333,
