minute,HR(bpm),grade
0,113.15766666666669,89.0%
1,148.07483333333332,
2,142.65933333333334,
3,151.95533333333333,
4,152.19966666666667,
5,168.71116666666666,
6,174.8118333333333,
7,162.84316666666666,
8,175.417,
9,157.55066666666667,
10,145.81483333333333,
11,117.09,
12,108.446,
13,105.66083333333331,
14,117.40066666666668,
15,126.94966666666669,
16,118.41416666666667,
17,99.55833333333334,
18,85.60666666666665,
19,83.39666666666668,
20,87.809,
21,115.204,
22,98.97366666666667,
23,99.52633333333333,
24,79.429,
25,73.3695,
26,90.03883333333333,
27,102.30316666666666,
28,83.29033333333334,
29,108.23466666666668,
30,102.089,
31,90.997,
32,103.87316666666668,
33,104.58183333333334,
34,80.17716666666666,
35,78.58083333333335,
36,88.67083333333333,
37,82.57600000000001,
38,86.5605,
39,109.27983333333331,
40,155.487,
41,97.05916666666668,
42,94.85316666666668,
43,106.67966666666666,
44,74.76066666666667,
45,67.7585,
46,81.67966666666666,
47,81.31833333333334,
48,94.20533333333331,
49,90.40316666666666,
50,68.455,
51,87.22599999999998,
52,86.9395,
53,75.47266666666665,
54,99.2595,
55,87.04733333333334,
56,66.24633333333334,
57,59.577666666666666,
58,73.084,
59,72.86333333333333,
60,80.01316666666666,
61,86.55199999999999,
62,79.62283333333333,
63,78.72366666666667,
64,85.73916666666668,
65,105.79433333333331,
66,106.93566666666668,
67,100.86016666666666,
68,82.61466666666666,
69,94.63966666666668,
70,103.08016666666666,
71,129.73999999999998,
72,115.84983333333334,
73,82.06866666666666,
74,68.7145,
75,67.4955,
76,75.97483333333334,
77,83.53116666666666,
78,86.98816666666667,
79,116.044,
80,114.36116666666666,
81,74.90583333333333,
82,86.74033333333334,
83,92.6315,
84,67.37266666666667,
85,72.50016666666667,
86,89.768,
87,96.00783333333334,
88,86.21016666666667,
89,128.71183333333337,
90,130.142,
91,110.6,
92,97.839,
93,98.5665,
94,76.81466666666667,
95,111.467,
96,118.14483333333332,
97,93.6745,
98,76.49499999999999,
99,92.6205,
100,101.253,
101,89.50266666666667,
102,67.0835,
103,62.595666666666666,
104,81.56116666666667,
105,91.66583333333332,
106,80.16683333333334,
107,76.92883333333333,
108,84.03666666666666,
109,84.602,
110,88.00783333333334,
111,78.35716666666667,
112,76.45083333333334,
113,80.13266666666667,
114,81.37816666666666,
115,86.0435,
116,86.74066666666666,
117,106.21083333333333,
118,102.26433333333333,
119,102.12016666666666,
120,88.39383333333333,
121,95.20733333333332,
122,80.374,
123,74.21966666666667,
124,82.19083333333333,
125,91.53833333333334,
126,103.17866666666669,
127,98.73433333333334,
128,94.27633333333333,
129,108.11983333333332,
130,98.245,
131,85.01950000000001,
132,87.03216666666667,
133,103.2265,
134,104.97266666666664,
135,107.7195,
136,109.79383333333334,
137,120.04783333333332,
138,108.75866666666668,
139,109.93216666666667,
140,125.60333333333332,
141,103.6815,
142,107.4795,
143,105.7965,
144,107.86833333333334,
145,131.38666666666666,
146,126.57833333333332,
147,140.10116666666667,
148,133.0645,
149,126.55916666666668,
