minute,HR(bpm),grade
0,170.14416666666665,64.0%
1,186.02683333333337,
2,186.626,
3,186.0975,
4,177.916,
5,149.54566666666668,
6,155.65333333333334,
7,127.12766666666668,
8,113.77666666666669,
9,123.38783333333336,
10,151.99266666666665,
11,162.796,
12,156.40050000000002,
13,141.61783333333332,
14,107.20616666666666,
15,90.8465,
16,94.06566666666666,
17,83.163,
18,76.14116666666668,
19,77.62133333333333,
20,82.09533333333334,
21,114.00083333333332,
22,90.50716666666668,
23,109.04616666666668,
24,110.11283333333334,
25,99.637,
26,110.877,
27,88.46133333333334,
28,99.884,
29,97.18416666666668,
30,90.97033333333334,
31,102.754,
32,111.37266666666666,
33,113.736,
34,116.3005,
35,108.1315,
36,88.69416666666666,
37,83.74783333333333,
38,75.40283333333333,
39,90.402,
40,87.91483333333333,
41,79.20383333333332,
42,91.522,
43,85.05333333333333,
44,97.27316666666668,
45,80.4735,
46,82.96849999999999,
47,127.75533333333333,
48,155.98533333333336,
49,104.084,
50,99.818,
51,109.20966666666666,
52,110.33633333333334,
53,93.14433333333334,
54,75.45316666666666,
55,77.98633333333333,
56,72.463,
57,82.02766666666666,
58,82.45683333333334,
59,72.14366666666666,
60,77.37433333333334,
61,98.78583333333331,
62,80.65183333333333,
63,81.24983333333333,
64,78.86266666666667,
65,88.90916666666666,
66,63.94433333333333,
67,70.47016666666667,
68,84.20366666666668,
69,105.90966666666668,
70,125.07366666666668,
71,110.4895,
72,103.08816666666668,
73,87.26333333333334,
74,109.8405,
75,96.423,
76,95.19383333333332,
77,114.53566666666669,
78,86.627,
79,83.1125,
80,80.13366666666667,
81,89.10266666666666,
82,95.5425,
83,105.9665,
84,96.75383333333332,
85,80.433,
86,119.29216666666666,
87,170.98733333333334,
88,139.35783333333333,
89,118.09216666666666,
90,116.00483333333334,
91,104.735,
92,103.94233333333334,
93,108.278,
94,113.09383333333334,
95,85.69316666666667,
96,81.88033333333333,
97,76.15166666666667,
98,89.87916666666666,
99,78.61666666666666,
100,68.8405,
101,66.01283333333333,
102,89.8835,
103,89.0355,
104,102.46783333333332,
105,84.72333333333333,
106,129.7,
107,153.7758333333333,
108,124.53066666666668,
109,111.42566666666669,
110,118.47966666666666,
111,121.51866666666666,
112,116.7575,
113,107.23483333333334,
114,91.7435,
115,94.4155,
116,84.3355,
117,103.2665,
118,95.674,
119,102.83883333333333,
120,101.59583333333332,
121,78.4515,
122,75.35433333333334,
123,81.59466666666667,
124,80.16350000000001,
125,80.0345,
126,82.07533333333332,
127,100.79283333333332,
128,109.67916666666666,
129,102.97133333333332,
130,99.316,
131,109.20483333333333,
132,110.76783333333331,
133,111.50333333333332,
134,116.93133333333334,
135,107.04333333333334,
136,97.3425,
137,104.22066666666666,
138,108.39433333333334,
139,113.61833333333334,
140,121.54116666666668,
141,114.01033333333334,
142,131.08716666666666,
143,135.77133333333333,
144,120.767,
145,110.96816666666668,
146,138.87783333333334,
147,156.2445,
148,138.71450000000002,
149,127.325,
