minute,HR(bpm),grade
0,162.4255,90.0%
1,169.91150000000002,
2,118.40183333333331,
3,76.00133333333333,
4,90.85583333333334,
5,85.52383333333334,
6,79.0,
7,79.0,
8,79.0,
9,79.0,
10,79.0,
11,90.909,
12,111.68766666666669,
13,131.19033333333334,
14,122.95283333333332,
15,101.42783333333334,
16,133.7305,
17,134.97183333333334,
18,104.23166666666664,
19,78.01566666666666,
20,78.889,
21,79.146,
22,76.36866666666667,
23,71.383,
24,81.44066666666666,
25,94.97066666666666,
26,102.95866666666667,
27,91.80116666666666,
28,78.66883333333334,
29,85.85166666666667,
30,94.54483333333332,
31,96.06333333333332,
32,85.93366666666667,
33,79.941,
34,101.84983333333334,
35,104.60683333333331,
36,113.44983333333332,
37,114.9965,
38,90.815,
39,82.58616666666667,
40,82.333,
41,77.27683333333333,
42,75.29166666666667,
43,78.92583333333333,
44,77.96816666666668,
45,75.17333333333333,
46,91.61483333333334,
47,103.40983333333334,
48,102.49816666666668,
49,115.03066666666668,
50,116.8965,
51,95.2065,
52,100.90216666666667,
53,85.72716666666666,
54,91.3555,
55,90.29816666666667,
56,91.435,
57,71.64283333333333,
58,81.33999999999999,
59,86.31683333333334,
60,78.92450000000001,
61,94.40266666666666,
62,99.0815,
63,90.19816666666668,
64,103.50133333333332,
65,88.883,
66,80.25783333333334,
67,84.4385,
68,101.1635,
69,105.12983333333334,
70,100.4305,
71,104.92683333333332,
72,101.72483333333334,
73,103.884,
74,78.45916666666668,
75,85.42983333333333,
76,93.9845,
77,102.66916666666664,
78,108.27616666666668,
79,94.927,
80,102.121,
81,95.4795,
82,79.3465,
83,95.65816666666666,
84,100.01483333333334,
85,107.40083333333334,
86,95.08916666666669,
87,92.52,
88,93.98733333333332,
89,80.975,
90,72.55066666666667,
91,85.02616666666667,
92,88.86016666666666,
93,73.661,
94,86.96366666666667,
95,79.12433333333334,
96,77.93833333333333,
97,84.57383333333334,
98,94.3845,
99,85.41366666666666,
100,83.20116666666667,
101,74.60116666666666,
102,87.24166666666666,
103,81.64016666666666,
104,73.72933333333334,
105,81.66866666666667,
106,107.256,
107,116.1125,
108,103.01916666666666,
109,84.48033333333333,
110,82.45666666666666,
111,95.886,
112,104.05783333333332,
113,110.44266666666668,
114,104.30466666666666,
115,95.60466666666666,
116,64.29933333333334,
117,60.493,
118,65.19933333333333,
119,81.34933333333333,
120,95.22983333333332,
121,94.3275,
122,90.50066666666666,
123,67.3165,
124,58.56616666666666,
125,56.54983333333333,
126,86.26133333333334,
127,98.73016666666668,
128,86.18366666666665,
129,74.116,
130,84.2535,
131,74.53850000000001,
132,75.41333333333334,
133,87.41283333333334,
134,101.9415,
135,82.935,
136,106.12983333333334,
137,94.0145,
138,93.967,
139,106.00833333333334,
140,102.12883333333332,
141,91.52366666666668,
142,94.63816666666666,
143,107.654,
144,126.04583333333332,
145,116.06716666666668,
146,85.70783333333334,
147,92.74116666666669,
148,123.769,
149,147.03866666666667,
