minute,HR(bpm),grade
0,77.86733333333333,90.0%
1,91.201,
2,103.53133333333334,
3,75.70566666666667,
4,87.042,
5,102.8605,
6,104.7935,
7,80.126,
8,97.07616666666668,
9,129.00066666666666,
10,112.04016666666666,
11,124.365,
12,133.53683333333333,
13,140.87916666666666,
14,115.36366666666666,
15,111.32166666666669,
16,116.63866666666668,
17,113.81166666666668,
18,115.7575,
19,113.13666666666668,
20,121.71633333333334,
21,128.744,
22,116.13683333333331,
23,112.77983333333331,
24,117.615,
25,98.27016666666668,
26,90.95766666666668,
27,106.707,
28,114.578,
29,99.66033333333333,
30,103.27083333333331,
31,109.77516666666666,
32,110.5395,
33,98.04216666666666,
34,103.91783333333332,
35,108.394,
36,110.34633333333332,
37,111.64216666666668,
38,108.89983333333332,
39,112.29383333333334,
40,112.867,
41,110.60833333333332,
42,112.44866666666668,
43,104.21933333333332,
44,90.98833333333332,
45,99.527,
46,98.2935,
47,104.81933333333332,
48,106.73216666666669,
49,107.21,
50,108.52583333333334,
51,108.1385,
52,110.17566666666669,
53,114.25133333333332,
54,97.3875,
55,77.75316666666666,
56,90.16733333333332,
57,96.06683333333334,
58,78.88166666666666,
59,104.88666666666668,
60,119.50866666666668,
61,117.77616666666668,
62,109.0975,
63,110.777,
64,109.202,
65,99.96733333333331,
66,106.67683333333332,
67,104.36233333333332,
68,107.93116666666668,
69,116.224,
70,117.879,
71,107.89966666666666,
72,108.523,
73,107.45983333333334,
74,112.7005,
75,114.39716666666666,
76,114.0505,
77,118.28016666666667,
78,119.1765,
79,114.97533333333332,
80,117.09983333333334,
81,110.37883333333332,
82,111.89633333333332,
83,110.43983333333334,
84,115.92316666666667,
85,117.92883333333332,
86,115.6065,
87,115.94733333333332,
88,114.05466666666666,
89,103.06566666666666,
90,88.50916666666667,
91,110.75066666666666,
92,110.1155,
93,112.17333333333332,
94,115.43283333333332,
95,115.8535,
96,114.39166666666668,
97,114.03733333333334,
98,107.04,
99,113.97833333333332,
100,111.74183333333332,
101,112.072,
102,109.6875,
103,103.949,
104,109.21266666666666,
105,103.25483333333334,
106,97.32133333333331,
107,102.64516666666668,
108,103.43116666666668,
109,103.5935,
110,102.47883333333333,
111,101.91766666666666,
112,105.7565,
113,108.01766666666668,
114,106.3,
115,103.21066666666668,
116,102.15633333333334,
117,106.32533333333336,
118,109.0505,
119,107.2245,
120,103.71483333333336,
121,103.1005,
122,110.6605,
123,107.09183333333334,
124,110.42266666666666,
125,107.55883333333333,
126,108.28133333333334,
127,107.91,
128,110.17883333333332,
129,114.827,
130,114.87616666666666,
131,112.80166666666668,
132,109.95933333333332,
133,108.31116666666668,
134,108.3495,
135,110.76116666666668,
136,108.17816666666666,
137,107.40483333333331,
138,106.6925,
139,102.10166666666667,
140,99.63316666666668,
141,97.13333333333334,
142,102.1535,
143,107.05266666666668,
144,106.02516666666666,
145,100.491,
146,97.80716666666667,
147,98.849,
148,102.83233333333332,
149,95.10883333333332,
150,107.18283333333332,
151,104.352,
152,107.12966666666668,
153,104.65466666666666,
154,101.407,
155,100.17533333333334,
156,102.94016666666668,
157,105.929,
158,104.745,
159,102.4485,
160,101.37866666666667,
161,113.02416666666666,
162,105.55716666666667,
163,93.54066666666668,
164,105.76566666666666,
165,106.72416666666666,
166,104.05283333333334,
167,105.07633333333334,
168,106.83616666666668,
169,109.01816666666669,
170,104.565,
171,93.56916666666666,
172,84.70416666666667,
173,94.32583333333334,
174,96.829,
175,98.226,
176,98.83516666666668,
177,100.56133333333334,
178,99.15783333333334,
179,101.25866666666668,
180,101.45816666666666,
181,86.78733333333334,
182,82.91733333333333,
183,98.90183333333331,
184,102.00966666666666,
185,109.3175,
186,102.06416666666668,
187,101.61516666666668,
188,93.04083333333332,
189,94.8095,
190,103.63033333333333,
191,100.12916666666666,
192,108.33516666666668,
193,100.263,
194,92.38366666666668,
195,96.84866666666667,
196,92.17816666666666,
197,101.05866666666668,
198,96.172,
199,95.04383333333334,
200,87.59183333333334,
201,78.24216666666666,
202,103.87416666666668,
203,103.13883333333334,
204,78.19216666666667,
205,81.69233333333334,
206,106.42966666666666,
207,120.32916666666668,
208,119.195,
209,100.62233333333332,
210,106.441,
211,110.61966666666667,
212,97.68766666666669,
213,107.41783333333332,
214,93.9525,
215,85.17699999999999,
216,108.0635,
217,134.68083333333334,
218,102.79083333333332,
219,85.38766666666668,
220,84.69883333333334,
221,94.721,
222,106.07,
223,106.866,
224,100.509,
225,95.2085,
226,104.11416666666668,
227,109.32033333333334,
228,114.65433333333334,
229,117.44166666666666,
230,122.6265,
231,116.4465,
232,124.37283333333332,
233,123.4255,
234,117.44016666666668,
235,112.99,
236,126.63683333333331,
237,130.494,
238,141.33633333333333,
239,145.47816666666668,
