minute,HR(bpm),grade
0,98.0995,55.0%
1,125.44166666666666,
2,118.92533333333334,
3,86.02783333333333,
4,107.95883333333332,
5,119.42016666666667,
6,105.82816666666666,
7,100.19283333333333,
8,98.08166666666666,
9,92.20033333333336,
10,108.32933333333334,
11,118.52183333333332,
12,104.58866666666668,
13,105.942,
14,114.46683333333334,
15,135.674,
16,121.02583333333334,
17,113.91783333333332,
18,104.228,
19,88.39116666666668,
20,83.98366666666668,
21,90.967,
22,92.95933333333332,
23,82.86983333333333,
24,89.48049999999999,
25,92.4605,
26,84.39750000000001,
27,77.8695,
28,73.81866666666666,
29,74.30683333333333,
30,82.26950000000001,
31,82.16416666666667,
32,75.518,
33,78.07333333333332,
34,79.05566666666667,
35,84.85566666666666,
36,72.43933333333332,
37,90.2675,
38,79.40983333333334,
39,81.21533333333333,
40,81.86166666666666,
41,84.91383333333333,
42,97.8045,
43,89.99116666666667,
44,85.67366666666666,
45,92.032,
46,82.10866666666666,
47,76.64783333333334,
48,78.00566666666667,
49,90.48833333333332,
50,108.224,
51,95.16983333333332,
52,83.53466666666667,
53,76.8125,
54,76.72233333333334,
55,75.09816666666667,
56,83.8585,
57,102.674,
58,139.11616666666666,
59,100.2705,
60,70.84466666666667,
61,69.06516666666667,
62,73.20883333333333,
63,71.027,
64,73.89683333333333,
65,68.85733333333333,
66,73.67333333333333,
67,85.31033333333333,
68,94.009,
69,102.07966666666668,
70,79.83116666666666,
71,74.12349999999999,
72,80.70100000000001,
73,86.67533333333334,
74,98.09816666666669,
75,73.46149999999999,
76,72.61733333333333,
77,75.68716666666667,
78,117.3235,
79,137.63033333333334,
80,102.63333333333334,
81,104.54,
82,121.72083333333332,
83,124.29516666666667,
84,108.7925,
85,115.11683333333332,
86,94.265,
87,73.12083333333334,
88,76.29283333333333,
89,75.102,
90,79.10083333333334,
91,82.26350000000001,
92,74.60116666666666,
93,68.84083333333334,
94,76.911,
95,65.62366666666667,
96,72.81066666666668,
97,83.61216666666665,
98,76.17816666666666,
99,79.16233333333334,
100,95.936,
101,85.73483333333334,
102,74.18833333333333,
103,78.51233333333333,
104,74.96933333333332,
105,67.88216666666666,
106,74.28616666666667,
107,77.644,
108,74.76766666666666,
109,73.93299999999999,
110,64.82583333333334,
111,87.11200000000001,
112,99.58533333333334,
113,101.73783333333334,
114,96.67333333333332,
115,109.71433333333331,
116,93.49,
117,79.67616666666666,
118,85.17566666666667,
119,72.62683333333332,
120,69.35483333333333,
121,75.45866666666667,
122,69.78866666666666,
123,66.47449999999999,
124,76.473,
125,76.27166666666668,
126,67.50766666666667,
127,70.729,
128,85.71316666666667,
129,82.88916666666667,
130,75.57233333333333,
131,78.654,
132,83.28,
133,100.63966666666668,
134,112.94816666666668,
135,81.61999999999999,
136,72.37866666666667,
137,73.24266666666668,
138,85.266,
139,87.49883333333334,
140,78.39183333333334,
141,70.52883333333332,
142,67.009,
143,78.36116666666666,
144,84.54316666666666,
145,83.2875,
146,77.558,
147,80.75933333333334,
148,78.46849999999999,
149,80.85100000000001,
150,77.48716666666668,
151,86.61766666666668,
152,85.13633333333334,
153,75.70816666666666,
154,71.37516666666667,
155,101.0275,
156,108.76666666666668,
157,110.89483333333332,
158,86.83383333333333,
159,76.9455,
160,78.72716666666666,
161,81.4295,
162,60.0995,
163,70.61483333333334,
164,91.62516666666669,
165,84.36999999999999,
166,83.297,
167,80.13983333333334,
168,84.909,
169,80.92933333333333,
170,84.12400000000001,
171,104.50366666666667,
172,97.11983333333336,
173,77.94166666666666,
174,70.8955,
175,76.985,
176,93.55366666666669,
177,81.15383333333332,
178,77.94633333333333,
179,82.07866666666668,
180,91.48216666666669,
181,92.64633333333332,
182,82.13383333333333,
183,98.71133333333334,
184,135.21333333333334,
185,145.1663333333333,
186,96.573,
187,78.27483333333333,
188,75.433,
189,85.762,
190,79.21533333333333,
191,79.49733333333333,
192,111.6775,
193,123.90866666666668,
194,89.68933333333332,
195,93.85766666666667,
196,86.84833333333333,
197,70.08983333333335,
198,67.97933333333333,
199,97.78316666666666,
200,99.68966666666668,
201,99.41966666666669,
202,84.56733333333334,
203,81.53266666666667,
204,72.068,
205,79.67366666666666,
206,96.6125,
207,83.92166666666667,
208,82.03183333333332,
209,82.79950000000001,
210,101.164,
211,115.92733333333334,
212,102.73516666666666,
213,103.4865,
214,111.414,
215,91.89566666666666,
216,111.55,
217,90.84083333333334,
218,81.74816666666668,
219,99.62366666666668,
220,105.82433333333331,
221,96.52266666666668,
222,102.44566666666668,
223,100.51433333333333,
224,105.7975,
225,118.6775,
226,120.41166666666666,
227,117.49166666666666,
228,111.22633333333332,
229,113.8865,
230,122.36383333333332,
231,121.26333333333334,
232,125.0245,
233,142.3055,
234,120.8565,
235,119.86833333333334,
236,128.662,
237,131.02583333333334,
238,128.66866666666667,
239,122.837,
