minute,HR(bpm),grade
0,181.1508333333333,67.0%
1,189.99383333333333,
2,154.499,
3,131.13816666666668,
4,134.2585,
5,142.3381666666667,
6,122.933,
7,112.0185,
8,110.2775,
9,103.75983333333332,
10,107.82866666666668,
11,126.94233333333334,
12,94.23616666666666,
13,77.20283333333333,
14,78.92383333333333,
15,77.502,
16,75.4585,
17,82.08483333333334,
18,94.0875,
19,99.49366666666668,
20,105.07333333333332,
21,114.18033333333332,
22,104.53616666666667,
23,98.68466666666669,
24,83.57616666666667,
25,84.35116666666666,
26,65.7095,
27,57.957,
28,84.35016666666667,
29,97.3425,
30,87.7105,
31,110.73583333333332,
32,90.61233333333332,
33,77.77983333333333,
34,79.02483333333333,
35,90.5905,
36,89.00316666666666,
37,93.0715,
38,106.7085,
39,94.93966666666668,
40,70.71116666666667,
41,72.8635,
42,89.42016666666667,
43,108.9155,
44,103.72,
45,85.401,
46,92.25716666666668,
47,90.54983333333332,
48,102.93616666666668,
49,109.43633333333334,
50,120.62433333333334,
51,130.23516666666666,
52,117.54233333333332,
53,97.56983333333332,
54,73.78216666666667,
55,87.85016666666667,
56,98.96616666666668,
57,73.67450000000001,
58,66.23066666666666,
59,71.5425,
60,95.57216666666666,
61,84.00866666666667,
62,76.54766666666666,
63,81.33683333333333,
64,84.88733333333333,
65,67.99383333333334,
66,80.15283333333333,
67,108.50066666666666,
68,126.31183333333334,
69,89.18466666666667,
70,94.07233333333332,
71,86.07,
72,84.65866666666668,
73,87.32199999999999,
74,86.97266666666665,
75,110.65816666666666,
76,105.49983333333331,
77,131.3945,
78,113.37016666666666,
79,108.9785,
80,112.43733333333331,
81,84.53983333333333,
82,79.828,
83,87.3715,
84,89.92716666666666,
85,125.34816666666669,
86,118.6205,
87,95.5725,
88,83.89583333333333,
89,66.2405,
90,70.04299999999999,
91,80.44416666666666,
92,96.771,
93,93.59883333333332,
94,84.6225,
95,88.82866666666668,
96,68.7985,
97,69.159,
98,91.05066666666669,
99,84.91316666666667,
100,76.057,
101,68.23166666666667,
102,80.63850000000001,
103,121.031,
104,130.33216666666667,
105,81.7625,
106,94.7555,
107,106.87516666666669,
108,83.99666666666667,
109,79.89033333333333,
110,96.792,
111,105.255,
112,103.024,
113,110.18283333333332,
114,100.17633333333332,
115,88.40966666666667,
116,110.41966666666669,
117,114.05383333333332,
118,96.972,
119,85.63683333333333,
120,83.83416666666668,
121,91.2045,
122,100.12566666666666,
123,91.7855,
124,88.0325,
125,82.67450000000001,
126,81.26333333333334,
127,82.90083333333334,
128,106.165,
129,99.804,
130,105.42983333333332,
131,109.52366666666668,
132,112.78216666666668,
133,120.52416666666666,
134,135.90666666666667,
135,124.57283333333334,
136,99.43283333333332,
137,105.646,
138,117.98633333333332,
139,112.5175,
140,119.99566666666666,
141,115.10083333333334,
142,109.58216666666668,
143,120.06166666666668,
144,134.3141666666667,
145,132.103,
146,146.1386666666667,
147,134.38666666666666,
148,112.62333333333332,
149,118.76816666666669,
