minute,HR(bpm),grade
0,167.02016666666668,64.0%
1,178.54683333333332,
2,145.71566666666666,
3,107.43483333333332,
4,110.90166666666669,
5,110.8215,
6,120.78133333333334,
7,123.27666666666669,
8,120.09333333333332,
9,95.57066666666668,
10,99.64683333333332,
11,100.327,
12,102.00116666666666,
13,150.53716666666665,
14,140.406,
15,127.06033333333332,
16,121.63183333333332,
17,116.6815,
18,125.22766666666666,
19,122.7245,
20,116.61916666666666,
21,142.61866666666668,
22,147.589,
23,147.28433333333334,
24,147.22266666666667,
25,147.16516666666666,
26,135.48166666666663,
27,112.43183333333332,
28,107.42483333333332,
29,109.27516666666666,
30,110.23616666666666,
31,122.60366666666668,
32,144.62133333333335,
33,127.3845,
34,154.66783333333333,
35,126.0135,
36,83.43966666666667,
37,89.67033333333333,
38,82.12883333333335,
39,81.22250000000001,
40,86.26083333333332,
41,83.28866666666666,
42,87.35666666666665,
43,88.88116666666666,
44,82.81700000000001,
45,88.82966666666667,
46,89.33716666666668,
47,89.54133333333334,
48,84.06716666666667,
49,93.95,
50,73.10283333333334,
51,82.83416666666668,
52,81.00183333333332,
53,81.42433333333334,
54,99.49733333333332,
55,95.36566666666666,
56,87.79933333333334,
57,102.0115,
58,124.17733333333334,
59,103.36583333333331,
60,98.30416666666666,
61,105.1035,
62,98.25083333333332,
63,88.9635,
64,79.9145,
65,90.99866666666668,
66,91.33783333333334,
67,88.9055,
68,85.73700000000001,
69,86.94733333333333,
70,93.28816666666668,
71,76.75666666666666,
72,75.06466666666667,
73,82.999,
74,77.73299999999999,
75,91.04333333333334,
76,89.65249999999999,
77,91.57666666666668,
78,85.09816666666667,
79,85.5535,
80,85.72333333333333,
81,85.19366666666666,
82,80.82016666666667,
83,81.75666666666666,
84,92.77566666666668,
85,86.5765,
86,82.45450000000001,
87,72.4455,
88,68.87066666666666,
89,68.43966666666667,
90,79.33449999999999,
91,79.70049999999999,
92,74.82133333333333,
93,81.99333333333334,
94,104.28116666666666,
95,99.16633333333334,
96,84.409,
97,74.74566666666666,
98,82.34033333333333,
99,84.2155,
100,98.82083333333334,
101,91.33316666666666,
102,86.76483333333334,
103,84.8995,
104,87.17699999999999,
105,80.41716666666666,
106,84.59833333333333,
107,80.02516666666666,
108,69.77616666666667,
109,75.51966666666667,
110,84.87533333333334,
111,89.93466666666667,
112,80.20333333333333,
113,75.4565,
114,78.13666666666667,
115,90.20033333333336,
116,90.18316666666666,
117,94.05483333333332,
118,92.11166666666666,
119,83.2085,
120,84.34583333333333,
121,88.64566666666666,
122,89.96133333333334,
123,84.59416666666667,
124,70.09366666666666,
125,87.59716666666667,
126,86.07533333333335,
127,83.56666666666666,
128,85.91033333333333,
129,85.71016666666667,
130,87.03316666666666,
131,86.52966666666666,
132,82.46966666666667,
133,87.08516666666667,
134,90.4235,
135,79.40483333333333,
136,77.79183333333334,
137,93.593,
138,83.71983333333333,
139,63.43866666666667,
140,93.862,
141,103.64883333333334,
142,79.21733333333333,
143,92.689,
144,126.81316666666666,
145,130.60566666666668,
146,122.60933333333334,
147,127.817,
148,126.79233333333332,
149,140.75533333333334,
