minute,HR(bpm),grade
0,89.99533333333333,92.0%
1,126.36266666666668,
2,99.87,
3,75.1375,
4,99.06383333333332,
5,112.4925,
6,124.188,
7,132.34166666666667,
8,140.09083333333334,
9,132.64950000000002,
10,116.18466666666669,
11,117.02283333333334,
12,98.79333333333334,
13,94.62133333333333,
14,105.95983333333334,
15,126.96216666666666,
16,102.45966666666666,
17,91.36716666666666,
18,90.2385,
19,89.76016666666666,
20,86.09683333333332,
21,99.7975,
22,100.70733333333332,
23,107.29083333333332,
24,96.3025,
25,81.05166666666668,
26,113.50866666666668,
27,131.68966666666668,
28,122.80366666666669,
29,94.8745,
30,86.48083333333334,
31,76.71983333333333,
32,73.38583333333332,
33,83.841,
34,78.6135,
35,82.90566666666668,
36,82.5145,
37,85.26333333333334,
38,82.80516666666668,
39,75.06,
40,83.87666666666668,
41,82.6125,
42,77.70599999999999,
43,73.3485,
44,60.501999999999995,
45,66.6065,
46,74.03483333333334,
47,71.555,
48,91.23083333333334,
49,94.26716666666668,
50,93.18633333333334,
51,83.70733333333334,
52,76.93216666666667,
53,73.01833333333335,
54,77.261,
55,75.8515,
56,77.815,
57,69.4785,
58,74.30316666666666,
59,101.7655,
60,76.50166666666668,
61,66.1565,
62,70.837,
63,74.64983333333333,
64,78.72233333333334,
65,75.77016666666667,
66,83.86866666666667,
67,87.34383333333334,
68,103.17133333333332,
69,125.87766666666668,
70,105.48466666666668,
71,73.19800000000001,
72,65.7435,
73,71.41733333333333,
74,76.63716666666666,
75,77.7495,
76,75.7945,
77,70.35316666666667,
78,62.13883333333333,
79,73.09400000000001,
80,100.86083333333332,
81,97.79516666666667,
82,87.03383333333333,
83,79.10033333333332,
84,78.4395,
85,79.952,
86,94.77966666666666,
87,92.49883333333334,
88,80.84483333333333,
89,90.79383333333334,
90,102.64966666666666,
91,82.20450000000001,
92,90.56116666666668,
93,102.2355,
94,88.08233333333334,
95,88.31733333333334,
96,90.34633333333332,
97,88.66333333333334,
98,76.79950000000001,
99,81.3095,
100,77.05466666666666,
101,78.31416666666668,
102,98.18833333333332,
103,95.22833333333332,
104,86.69133333333333,
105,89.13000000000001,
106,87.38433333333334,
107,80.693,
108,81.42283333333333,
109,77.10816666666666,
110,77.71683333333334,
111,71.47416666666666,
112,76.94833333333332,
113,82.06233333333333,
114,84.61133333333333,
115,80.27433333333333,
116,82.51916666666666,
117,81.885,
118,87.81133333333334,
119,98.04833333333332,
120,93.19283333333333,
121,92.20783333333334,
122,98.5285,
123,83.46616666666667,
124,76.23483333333334,
125,87.84933333333333,
126,85.73049999999999,
127,84.41283333333334,
128,71.34966666666666,
129,93.0945,
130,113.78733333333334,
131,99.0045,
132,90.14133333333332,
133,77.15916666666666,
134,86.61433333333333,
135,95.79983333333332,
136,84.60683333333333,
137,109.52716666666667,
138,126.70983333333334,
139,134.41166666666666,
140,120.13016666666668,
141,96.65616666666666,
142,76.10383333333334,
143,80.10316666666667,
144,95.65083333333334,
145,92.521,
146,85.17133333333332,
147,96.536,
148,94.02833333333334,
149,101.86083333333332,
150,94.854,
151,84.56649999999999,
152,82.35549999999999,
153,82.21149999999999,
154,94.33816666666668,
155,79.4315,
156,80.221,
157,64.959,
158,64.39583333333333,
159,77.05616666666667,
160,81.67916666666666,
161,84.20066666666666,
162,75.21466666666667,
163,75.609,
164,84.35333333333332,
165,83.6795,
166,83.35633333333334,
167,90.97716666666666,
168,100.70183333333333,
169,100.495,
170,102.83983333333336,
171,109.103,
172,111.497,
173,100.24733333333332,
174,88.87966666666667,
175,77.6095,
176,93.79783333333332,
177,125.036,
178,117.23333333333332,
179,87.81666666666666,
180,86.944,
181,99.88866666666668,
182,77.39183333333334,
183,60.86683333333334,
184,64.23466666666667,
185,76.14433333333334,
186,79.10233333333333,
187,79.48466666666667,
188,103.77666666666669,
189,105.91983333333332,
190,85.50399999999999,
191,96.38516666666666,
192,85.5485,
193,79.01050000000001,
194,70.24483333333333,
195,73.97116666666668,
196,66.199,
197,77.30233333333334,
198,79.8205,
199,76.88766666666668,
200,79.95266666666666,
201,85.35833333333333,
202,78.5085,
203,81.01833333333335,
204,90.03633333333333,
205,85.37416666666667,
206,74.17699999999999,
207,95.94266666666668,
208,80.89983333333333,
209,90.923,
210,124.0765,
211,123.8465,
212,94.4035,
213,101.20016666666668,
214,115.32533333333336,
215,123.13533333333334,
216,109.72233333333334,
217,111.16266666666668,
218,113.4735,
219,105.593,
220,105.80016666666668,
221,87.46316666666667,
222,118.01333333333334,
223,164.75416666666666,
224,104.68016666666668,
225,109.42233333333334,
226,113.5975,
227,110.84066666666666,
228,89.7375,
229,124.527,
230,130.5405,
231,129.31633333333332,
232,150.91066666666666,
233,158.17833333333334,
234,137.65483333333336,
235,129.049,
236,127.78983333333332,
237,132.79683333333335,
238,131.991,
239,137.54616666666666,
